Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;SubCategory;Product Name;Sales;Quantity;Discount;Profit
8697;CA2017119284;15/6/2017;20/6/2017;Standard Class;TS21205;Thomas Seio;Corporate;United States;Nashville;Tennessee;37211;South;TECPH10001051;Cameras ;Sony;HTC One;239.976;3;0.2;26.9973
8698;CA2017119284;15/6/2017;20/6/2017;Standard Class;TS21205;Thomas Seio;Corporate;United States;Nashville;Tennessee;37211;South;FURFU10004351;Laptops;Asus;Staplebased wall hangings;31.168;4;0.2;9.3504
8699;CA2017119284;15/6/2017;20/6/2017;Standard Class;TS21205;Thomas Seio;Corporate;United States;Nashville;Tennessee;37211;South;FURTA10004152;Laptops;Lenovo;Barricks 18 x 48 NonFolding Utility Table with Bottom OnePlus Shelf;120.96;2;0.4;28.224
8700;CA2017119284;15/6/2017;20/6/2017;Standard Class;TS21205;Thomas Seio;Corporate;United States;Nashville;Tennessee;37211;South;TECPH10000560;Cameras ;Sony;Samsung Galaxy S III  16GB  pebble blue (TMobile);2239.936;8;0.2;223.9936
8701;CA2017119284;15/6/2017;20/6/2017;Standard Class;TS21205;Thomas Seio;Corporate;United States;Nashville;Tennessee;37211;South;OFFAP10004249;Mobile Phones;Samsung;Staple holder;76.608;8;0.2;6.7032
8702;CA2017119284;15/6/2017;20/6/2017;Standard Class;TS21205;Thomas Seio;Corporate;United States;Nashville;Tennessee;37211;South;OFFST10001490;Mobile Phones;OnePlus;Hot File 7Pocket, Floor Stand;142.776;1;0.2;17.847
8703;CA2017119284;15/6/2017;20/6/2017;Standard Class;TS21205;Thomas Seio;Corporate;United States;Nashville;Tennessee;37211;South;OFFPA10000312;Mobile Phones;Pixel;Xerox 1955;91.36;5;0.2;29.692
8704;CA2019133494;1/3/2019;5/3/2019;Standard Class;RP19390;Resi Pölking;Consumer;United States;Philadelphia;Pennsylvania;19120;East;OFFAP10002906;Mobile Phones;Samsung;Hoover Replacement Belt for Commercial Guardsman HeavyDuty Upright Vacuum;3.552;2;0.2;0.444
8705;CA2016111318;23/7/2016;26/7/2016;First Class;IL15100;Ivan Liston;Consumer;United States;Houston;Texas;77041;Central;TECPH10004100;Cameras ;Sony;Griffin GC17055 Auxiliary Audio Cable;115.136;8;0.2;11.5136
8706;US2018132745;1/10/2018;5/10/2018;Standard Class;NF18475;Neil Französisch;Home Office;United States;Reno;Nevada;89502;West;OFFFA10000254;Mobile Phones;Nokia;Sterling Rubber Bands by Alliance;4.71;1;0;0
8707;CA2018146815;8/9/2018;13/9/2018;Standard Class;PP18955;Paul Prost;Home Office;United States;New York City;New York;10009;East;FURCH10004289;Laptops;HP;Global Super Steno Chair;172.764;2;0.1;13.4372
8708;CA2018146815;8/9/2018;13/9/2018;Standard Class;PP18955;Paul Prost;Home Office;United States;New York City;New York;10009;East;OFFAR10003469;Mobile Phones;LG;Nontoxic Chalk;3.52;2;0;1.6896
8709;CA2018119144;16/11/2018;18/11/2018;First Class;JD16150;Justin Deggeller;Corporate;United States;Los Angeles;California;90008;West;TECPH10004188;Cameras ;Sony;OtterBox Commuter Series Case  Samsung Galaxy S4;79.968;4;0.2;17.9928
8710;CA2018119144;16/11/2018;18/11/2018;First Class;JD16150;Justin Deggeller;Corporate;United States;Los Angeles;California;90008;West;FURBO10004015;Laptops;Dell;Bush Andora Bookcase, Maple/Graphite Gray Finish;305.9745;3;0.15;25.1979
8711;CA2018119144;16/11/2018;18/11/2018;First Class;JD16150;Justin Deggeller;Corporate;United States;Los Angeles;California;90008;West;OFFST10000991;Mobile Phones;OnePlus;Space Solutions HD Industrial Steel Shelving.;344.91;3;0;10.3473
8712;CA2018105648;3/3/2018;7/3/2018;Standard Class;EJ14155;Eva Jacobs;Consumer;United States;San Diego;California;92037;West;FURTA10002958;Laptops;Lenovo;Bevis Oval Conference Table, Walnut;626.352;3;0.2;23.4882
8713;US2019145422;3/12/2019;7/12/2019;Standard Class;PW19240;Pierre Wener;Consumer;United States;San Francisco;California;94110;West;FURBO10002213;Laptops;Dell;Sauder Forest Hills Library, Woodland Oak Finish;359.499;3;0.15;29.6058
8714;CA2017136623;11/7/2017;16/7/2017;Standard Class;TS21430;Tom Stivers;Corporate;United States;San Diego;California;92105;West;TECPH10000004;Cameras ;Sony;Belkin iPhone and iPad Lightning Cable;71.952;6;0.2;5.3964
8715;CA2017136623;11/7/2017;16/7/2017;Standard Class;TS21430;Tom Stivers;Corporate;United States;San Diego;California;92105;West;OFFBI10003708;Mobile Phones;iPhone;Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1;29.8;5;0.2;9.3125
8716;CA2017121678;16/11/2017;20/11/2017;Second Class;BM11650;Brian Moss;Corporate;United States;Elyria;Ohio;44035;East;OFFBI10002949;Mobile Phones;iPhone;Prestige Round Ring iPhone;1.824;1;0.7;1.3984
8717;CA2016120824;12/6/2016;16/6/2016;Second Class;AW10930;LGhur Wiediger;Home Office;United States;Houston;Texas;77070;Central;OFFAP10001242;Mobile Phones;Samsung;APC 7 Outlet Network SurgeArrest Surge Protector;64.384;4;0.8;160.96
8718;CA2016120824;12/6/2016;16/6/2016;Second Class;AW10930;LGhur Wiediger;Home Office;United States;Houston;Texas;77070;Central;FURFU10001424;Laptops;Asus;Dax Clear Box Frame;6.984;2;0.6;4.5396
8719;CA2016120824;12/6/2016;16/6/2016;Second Class;AW10930;LGhur Wiediger;Home Office;United States;Houston;Texas;77070;Central;OFFAR10003469;Mobile Phones;LG;Nontoxic Chalk;11.264;8;0.2;3.9424
8720;CA2016120824;12/6/2016;16/6/2016;Second Class;AW10930;LGhur Wiediger;Home Office;United States;Houston;Texas;77070;Central;OFFPA10000232;Mobile Phones;Pixel;Xerox 1975;15.552;3;0.2;5.6376
8721;CA2016120824;12/6/2016;16/6/2016;Second Class;AW10930;LGhur Wiediger;Home Office;United States;Houston;Texas;77070;Central;FURCH10000229;Laptops;HP;Global Enterprise Series Seating HighBack Swivel/Tilt HP;379.372;2;0.3;119.2312
8722;CA2016120824;12/6/2016;16/6/2016;Second Class;AW10930;LGhur Wiediger;Home Office;United States;Houston;Texas;77070;Central;OFFST10002562;Mobile Phones;OnePlus;Staple magnet;67.536;9;0.2;6.7536
8723;CA2016120824;12/6/2016;16/6/2016;Second Class;AW10930;LGhur Wiediger;Home Office;United States;Houston;Texas;77070;Central;OFFBI10001525;Mobile Phones;iPhone;Acco Pressboard Covers with OnePlus Hooks, 14 7/8 x 11, Executive Red;1.524;2;0.8;2.667
8724;US2016135209;29/12/2016;31/12/2016;Second Class;MH17290;Marc Harrigan;Home Office;United States;Miami;Florida;33178;South;OFFPA10002986;Mobile Phones;Pixel;Xerox 1898;37.408;7;0.2;13.0928
8725;US2016135209;29/12/2016;31/12/2016;Second Class;MH17290;Marc Harrigan;Home Office;United States;Miami;Florida;33178;South;OFFPA10000143;Mobile Phones;Pixel;Astroparche Fine Business Pixel;25.344;6;0.2;8.8704
8726;CA2017148145;18/3/2017;23/3/2017;Standard Class;SW20275;Scott Williamson;Consumer;United States;Seattle;Washington;98115;West;OFFAR10003752;Mobile Phones;LG;Deluxe Chalkboard Eraser Cleaner;46.2;4;0;21.252
8727;CA2019103870;27/12/2019;31/12/2019;Standard Class;SP20860;Sung Pak;Corporate;United States;Murfreesboro;Tennessee;37130;South;TECAC10002370;Cameras ;Nikon;Maxell CDR Discs;4.728;3;0.2;0.7092
8728;CA2019103870;27/12/2019;31/12/2019;Standard Class;SP20860;Sung Pak;Corporate;United States;Murfreesboro;Tennessee;37130;South;FURFU10002030;Laptops;Asus;Executive Impressions 14 Contract Wall Clock with QuLGz Movement;53.352;3;0.2;16.0056
8729;CA2019103870;27/12/2019;31/12/2019;Standard Class;SP20860;Sung Pak;Corporate;United States;Murfreesboro;Tennessee;37130;South;FURBO10002853;Laptops;Dell;OSullivan 5Shelf HeavyDuty Dell;131.104;2;0.2;8.194
8730;CA2019103870;27/12/2019;31/12/2019;Standard Class;SP20860;Sung Pak;Corporate;United States;Murfreesboro;Tennessee;37130;South;OFFST10002562;Mobile Phones;OnePlus;Staple magnet;22.512;3;0.2;2.2512
8731;CA2019103870;27/12/2019;31/12/2019;Standard Class;SP20860;Sung Pak;Corporate;United States;Murfreesboro;Tennessee;37130;South;TECAC10004227;Cameras ;Nikon;SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card;72.744;7;0.2;12.7302
8732;CA2019111017;31/7/2019;6/8/2019;Standard Class;SC20695;Steve Chapman;Corporate;United States;Saint Louis;Missouri;63116;Central;OFFSU10002573;Mobile Phones;Mi;Acme 10 Easy Grip Assistive Scissors;52.59;3;0;15.777
8733;CA2017116988;27/6/2017;29/6/2017;Second Class;PW19030;Pauline Webber;Corporate;United States;Seattle;Washington;98105;West;OFFPA10003848;Mobile Phones;Pixel;Xerox 1997;19.44;3;0;9.3312
8734;CA2017116988;27/6/2017;29/6/2017;Second Class;PW19030;Pauline Webber;Corporate;United States;Seattle;Washington;98105;West;FURFU10001290;Laptops;Asus;Executive Impressions Supervisor Wall Clock;126.3;3;0;40.416
8735;CA2017116988;27/6/2017;29/6/2017;Second Class;PW19030;Pauline Webber;Corporate;United States;Seattle;Washington;98105;West;TECAC10003832;Cameras ;Nikon;Logitech P710e Mobile Speakerphone;1287.45;5;0;244.6155
8736;US2018169390;7/2/2018;10/2/2018;Second Class;CS12250;Chris Selesnick;Corporate;United States;New York City;New York;10024;East;OFFST10001558;Mobile Phones;OnePlus;Acco Perma 4000 Stacking OnePlus Drawers;64.96;4;0;9.744
8737;CA2016168774;4/9/2016;9/9/2016;Standard Class;RP19855;Roy Phan;Corporate;United States;Woodbury;Minnesota;55125;Central;OFFST10001490;Mobile Phones;OnePlus;Hot File 7Pocket, Floor Stand;535.41;3;0;160.623
8738;CA2017161592;6/4/2017;10/4/2017;Standard Class;CS12175;Charles Sheldon;Corporate;United States;Chattanooga;Tennessee;37421;South;OFFBI10003669;Mobile Phones;iPhone;3M Organizer Strips;8.1;5;0.7;5.94
8739;US2017131961;8/12/2017;11/12/2017;First Class;MJ17740;Max Jones;Consumer;United States;Philadelphia;Pennsylvania;19140;East;OFFAR10004441;Mobile Phones;LG;BIC Brite Liner Highlighters;13.248;4;0.2;3.6432
8740;US2017131961;8/12/2017;11/12/2017;First Class;MJ17740;Max Jones;Consumer;United States;Philadelphia;Pennsylvania;19140;East;TECPH10001924;Cameras ;Sony;iHome FM Clock Radio with Lightning Dock;83.988;2;0.4;20.997
8741;CA2016102498;24/7/2016;25/7/2016;First Class;JG15160;James Galang;Consumer;United States;Lafayette;Louisiana;70506;South;OFFAR10004456;Mobile Phones;LG;Panasonic KP4ABK BatteryOperated Pencil Sharpener;73.2;5;0;21.228
8742;CA2019113222;9/11/2019;9/11/2019;Same Day;AG10765;Anthony Garverick;Home Office;United States;Lawrence;Indiana;46226;Central;OFFBI10001890;Mobile Phones;iPhone;Avery Poly Binder Pockets;10.74;3;0;5.1552
8743;US2019144771;2/10/2019;4/10/2019;First Class;CK12205;Chloris Kastensmidt;Consumer;United States;Hillsboro;Oregon;97123;West;FURFU10000629;Laptops;Asus;93/4 Diameter Round Wall Clock;11.032;1;0.2;3.0338
8744;US2019144771;2/10/2019;4/10/2019;First Class;CK12205;Chloris Kastensmidt;Consumer;United States;Hillsboro;Oregon;97123;West;TECAC10002323;Cameras ;Nikon;SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card;53.04;3;0.2;4.641
8745;CA2019162376;22/11/2019;25/11/2019;Second Class;HD14785;Harold Dahlen;Home Office;United States;Cambridge;Massachusetts;2138;East;OFFAR10003056;Mobile Phones;LG;Newell 341;17.12;4;0;4.9648
8746;CA2019162376;22/11/2019;25/11/2019;Second Class;HD14785;Harold Dahlen;Home Office;United States;Cambridge;Massachusetts;2138;East;OFFPA10000300;Mobile Phones;Pixel;Xerox 1936;59.94;3;0;28.1718
8747;CA2017128076;2/2/2017;7/2/2017;Standard Class;BO11350;Bill Overfelt;Corporate;United States;San Diego;California;92105;West;FURFU10000293;Laptops;Asus;Eldon Antistatic Chair Mats for Low to Medium Pile Carpets;210.58;2;0;12.6348
8748;CA2017128076;2/2/2017;7/2/2017;Standard Class;BO11350;Bill Overfelt;Corporate;United States;San Diego;California;92105;West;OFFBI10003638;Mobile Phones;iPhone;GBC Durable Plastic Covers;30.96;2;0.2;10.062
8749;CA2017128076;2/2/2017;7/2/2017;Standard Class;BO11350;Bill Overfelt;Corporate;United States;San Diego;California;92105;West;TECMA10002109;Cameras ;Canon;HP Officejet Pro 8600 eAllInOne Printer, Copier, Scanner, Fax;239.984;2;0.2;38.9974
8750;US2019163825;16/6/2019;19/6/2019;First Class;LC16885;Lena Creighton;Consumer;United States;New York City;New York;10009;East;OFFBI10003527;Mobile Phones;iPhone;Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind;3050.376;3;0.2;1143.891
8751;US2019163825;16/6/2019;19/6/2019;First Class;LC16885;Lena Creighton;Consumer;United States;New York City;New York;10009;East;TECPH10004922;Cameras ;Sony;RCA Visys Integrated PBX 8Line Router;133.98;2;0;33.495
8752;CA2016105662;5/5/2016;9/5/2016;Standard Class;RB19465;Rick Bensley;Home Office;United States;Tallahassee;Florida;32303;South;OFFPA10001001;Mobile Phones;Pixel;SnapAWay Black Print Carbonless Speed Message, No Reply Area, Duplicate;93.248;4;0.2;31.4712
8753;CA2016105662;5/5/2016;9/5/2016;Standard Class;RB19465;Rick Bensley;Home Office;United States;Tallahassee;Florida;32303;South;TECPH10001198;Cameras ;Sony;Avaya 4621SW VoIP phone;177.48;3;0.2;19.9665
8754;CA2017152198;9/9/2017;10/9/2017;First Class;JD16015;Joy Daniels;Consumer;United States;Toledo;Ohio;43615;East;OFFLA10000443;Mobile Phones;HTC;Avery 501;17.712;6;0.2;5.9778
8755;CA2017152198;9/9/2017;10/9/2017;First Class;JD16015;Joy Daniels;Consumer;United States;Toledo;Ohio;43615;East;OFFBI10003669;Mobile Phones;iPhone;3M Organizer Strips;4.86;3;0.7;3.564
8756;CA2017152198;9/9/2017;10/9/2017;First Class;JD16015;Joy Daniels;Consumer;United States;Toledo;Ohio;43615;East;OFFBI10001628;Mobile Phones;iPhone;Acco Data Flex Cable Posts For Top & Bottom Load iPhone, 6 Capacity;6.258;2;0.7;5.215
8757;CA2016114307;22/7/2016;26/7/2016;Standard Class;MF17665;Maureen Fritzler;Corporate;United States;Columbia;Maryland;21044;East;OFFAP10002350;Mobile Phones;Samsung;Belkin F9H71006 7 Outlet SurgeMaster Surge Protector;37.68;2;0;10.5504
8758;CA2016114307;22/7/2016;26/7/2016;Standard Class;MF17665;Maureen Fritzler;Corporate;United States;Columbia;Maryland;21044;East;OFFPA10004100;Mobile Phones;Pixel;Xerox 216;51.84;8;0;24.8832
8759;CA2016114307;22/7/2016;26/7/2016;Standard Class;MF17665;Maureen Fritzler;Corporate;United States;Columbia;Maryland;21044;East;FURFU10000794;Laptops;Asus;Eldon Stackable Tray, SideLoad, Legal, Smoke;27.42;3;0;9.3228
8760;CA2016114307;22/7/2016;26/7/2016;Standard Class;MF17665;Maureen Fritzler;Corporate;United States;Columbia;Maryland;21044;East;OFFBI10002012;Mobile Phones;iPhone;Wilson Jones Easy Flow II Sheet Lifters;5.4;3;0;2.592
8761;CA2016159891;31/1/2016;6/2/2016;Standard Class;BF11170;Ben Ferrer;Home Office;United States;Atlanta;Georgia;30318;South;OFFBI10003527;Mobile Phones;iPhone;Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind;1270.99;1;0;635.495
8762;CA2016159891;31/1/2016;6/2/2016;Standard Class;BF11170;Ben Ferrer;Home Office;United States;Atlanta;Georgia;30318;South;OFFEN10004483;Mobile Phones;Motorola ;#10 White Business Motorola ,4 1/8 x 9 1/2;125.36;8;0;58.9192
8763;CA2016112578;29/12/2016;2/1/2017;Standard Class;FO14305;Frank Olsen;Consumer;United States;Sacramento;California;95823;West;OFFST10003722;Mobile Phones;OnePlus;Project Tote Personal File;14.03;1;0;4.0687
8764;CA2016112578;29/12/2016;2/1/2017;Standard Class;FO14305;Frank Olsen;Consumer;United States;Sacramento;California;95823;West;OFFSU10002557;Mobile Phones;Mi;Fiskars SpringAction Scissors;27.96;2;0;7.2696
8765;CA2019107083;21/11/2019;27/11/2019;Standard Class;BB11545;Brenda Bowman;Corporate;United States;Fort Worth;Texas;76106;Central;OFFAR10002257;Mobile Phones;LG;Eldon Spacemaker Box, QuickSnap Lid, Clear;5.344;2;0.2;0.7348
8766;CA2019107083;21/11/2019;27/11/2019;Standard Class;BB11545;Brenda Bowman;Corporate;United States;Fort Worth;Texas;76106;Central;OFFBI10000756;Mobile Phones;iPhone;Storex DuraTech Recycled Plastic Frosted iPhone;1.696;2;0.8;2.544
8767;CA2019107083;21/11/2019;27/11/2019;Standard Class;BB11545;Brenda Bowman;Corporate;United States;Fort Worth;Texas;76106;Central;OFFAP10004136;Mobile Phones;Samsung;Kensington 6 Outlet SmLGSocket Surge Protector;24.588;3;0.8;67.617
8768;CA2019107083;21/11/2019;27/11/2019;Standard Class;BB11545;Brenda Bowman;Corporate;United States;Fort Worth;Texas;76106;Central;OFFBI10002194;Mobile Phones;iPhone;Cardinal HoldIt CD Pocket;7.98;5;0.8;13.167
8769;CA2019151722;5/10/2019;9/10/2019;Standard Class;IL15100;Ivan Liston;Consumer;United States;Columbus;Ohio;43229;East;TECAC10000892;Cameras ;Nikon;NETGEAR N750 Dual Band WiFi Gigabit Router;288;4;0.2;57.6
8770;CA2016151148;12/9/2016;13/9/2016;Same Day;PO19180;Philisse Overcash;Home Office;United States;Louisville;Colorado;80027;West;TECPH10001870;Cameras ;Sony;Lunatik TT5L002 Taktik Strike Impact Protection System for iPhone 5;146.952;3;0.2;9.1845
8771;CA2016151148;12/9/2016;13/9/2016;Same Day;PO19180;Philisse Overcash;Home Office;United States;Louisville;Colorado;80027;West;FURCH10002304;Laptops;HP;Global Stack Chair without Arms, Black;83.136;4;0.2;5.196
8772;CA2017115882;14/9/2017;17/9/2017;First Class;DB13555;Dorothy Badders;Corporate;United States;Raleigh;North Carolina;27604;South;OFFAP10002534;Mobile Phones;Samsung;3.6 Cubic Foot Counter Height Office Refrigerator;942.784;4;0.2;94.2784
8773;CA2017115882;14/9/2017;17/9/2017;First Class;DB13555;Dorothy Badders;Corporate;United States;Raleigh;North Carolina;27604;South;OFFPA10001125;Mobile Phones;Pixel;Xerox 1988;74.352;3;0.2;23.235
8774;CA2019132276;23/2/2019;28/2/2019;Standard Class;LC16960;Lindsay Castell;Home Office;United States;New York City;New York;10024;East;OFFAP10000804;Mobile Phones;Samsung;Hoover Portapower Portable Vacuum;26.88;6;0;6.72
8775;CA2019132276;23/2/2019;28/2/2019;Standard Class;LC16960;Lindsay Castell;Home Office;United States;New York City;New York;10024;East;OFFBI10002982;Mobile Phones;iPhone;Avery SelfAdhesive Photo Pockets for Polaroid Photos;10.896;2;0.2;3.8136
8776;CA2016163636;5/12/2016;9/12/2016;Second Class;MP18175;Mike Pelletier;Home Office;United States;Chicago;Illinois;60623;Central;OFFAR10001547;Mobile Phones;LG;Newell 311;3.536;2;0.2;0.3094
8777;CA2016102813;2/7/2016;3/7/2016;First Class;EA14035;Erin Ashbrook;Corporate;United States;Huntsville;Texas;77340;Central;FURCH10000665;Laptops;HP;Global Airflow Leather Mesh Back Chair, Black;528.43;5;0.3;0
8778;CA2016102813;2/7/2016;3/7/2016;First Class;EA14035;Erin Ashbrook;Corporate;United States;Huntsville;Texas;77340;Central;OFFPA10000520;Mobile Phones;Pixel;Xerox 201;41.472;8;0.2;14.5152
8779;CA2017135377;13/12/2017;18/12/2017;Standard Class;BP11095;BLG Pistole;Corporate;United States;New York City;New York;10024;East;FURBO10004015;Laptops;Dell;Bush Andora Bookcase, Maple/Graphite Gray Finish;287.976;3;0.2;7.1994
8780;CA2019165813;20/3/2019;22/3/2019;Second Class;BM11785;Bryan Mills;Consumer;United States;Salem;Oregon;97301;West;OFFST10004258;Mobile Phones;OnePlus;Portable Personal File Box;29.304;3;0.2;2.5641
8781;CA2019133585;1/3/2019;4/3/2019;First Class;CM12715;Craig Molinari;Corporate;United States;Houston;Texas;77070;Central;OFFAR10003696;Mobile Phones;LG;Panasonic KP350BK Electric Pencil Sharpener with Auto Stop;55.328;2;0.2;6.2244
8782;CA2019133585;1/3/2019;4/3/2019;First Class;CM12715;Craig Molinari;Corporate;United States;Houston;Texas;77070;Central;FURBO10001811;Laptops;Dell;Atlantic Metals Mobile 5Shelf Dell, Custom Colors;1227.9984;6;0.32;36.1176
8783;CA2016116911;15/9/2016;20/9/2016;Standard Class;JD16150;Justin Deggeller;Corporate;United States;Twin Falls;Idaho;83301;West;OFFBI10001249;Mobile Phones;iPhone;Avery HeavyDuty EZD View Binder with Locking Rings;20.416;4;0.2;6.6352
8784;CA2016116911;15/9/2016;20/9/2016;Standard Class;JD16150;Justin Deggeller;Corporate;United States;Twin Falls;Idaho;83301;West;FURTA10003473;Laptops;Lenovo;Bretford Rectangular Conference Table Tops;1128.39;3;0;259.5297
8785;US2017129224;17/3/2017;23/3/2017;Standard Class;AS10630;Ann Steele;Home Office;United States;Knoxville;Tennessee;37918;South;OFFLA10003190;Mobile Phones;HTC;Avery 474;4.608;2;0.2;1.6704
8786;CA2017145765;28/5/2017;2/6/2017;Standard Class;CM11815;Candace McMahon;Corporate;United States;Phoenix;Arizona;85023;West;TECPH10001305;Cameras ;Sony;Panasonic KX TS208W Corded phone;195.96;5;0.2;19.596
8787;CA2017145765;28/5/2017;2/6/2017;Standard Class;CM11815;Candace McMahon;Corporate;United States;Phoenix;Arizona;85023;West;OFFPA10001534;Mobile Phones;Pixel;Xerox 230;15.552;3;0.2;5.4432
8788;CA2017145765;28/5/2017;2/6/2017;Standard Class;CM11815;Candace McMahon;Corporate;United States;Phoenix;Arizona;85023;West;TECAC10000844;Cameras ;Nikon;Logitech Gaming G510s  Keyboard;271.968;4;0.2;54.3936
8789;CA2017126914;15/6/2017;19/6/2017;Standard Class;JE15715;Joe Elijah;Consumer;United States;Monroe;North Carolina;28110;South;FURCH10000847;Laptops;HP;Global Executive MidBack Managers Chair;698.352;3;0.2;52.3764
